radius,method,policy,pred,pooled_rmse,min_seed_rmse,max_seed_rmse
8,mean,override6035,bucket_0.02_0.005,0.06683221333277217,0.06309773422297456,0.0704351999413736
2,median,dist503,bucket_0.02_0.02,0.06683232800466932,0.0630473360463627,0.07042584073286218
2,median,dist503,route_plus_direct_0.02,0.06683232800466932,0.0630473360463627,0.07042584073286218
16,median,dist502,bucket_0.01_0.005,0.06683275831582658,0.06304015413306154,0.07044336459301445
2,mean,dist503,bucket_0.02_0.02,0.06683276721286986,0.06304269558745998,0.07042413037905242
2,mean,dist503,route_plus_direct_0.02,0.06683276721286986,0.06304269558745998,0.07042413037905242
4,mean,dist503,bucket_0.02_0.03,0.06683315710159171,0.06307115832384065,0.07039042577362668
1,mean,dist502,bucket_0.02_0,0.0668331908467743,0.06309811793664713,0.07043633327096986
1,median,dist502,bucket_0.02_0,0.0668331908467743,0.06309811793664713,0.07043633327096986
8,mean,dist503,route_plus_direct_-0.01,0.0668336423999654,0.06302979341096399,0.07045313458804431
16,median,dist502,bucket_0.01_0.01,0.06683367865178144,0.06304250073164086,0.07044053618155062
16,median,dist502,route_plus_direct_0.01,0.06683367865178144,0.06304250073164086,0.07044053618155062
16,mean,dist502,bucket_0.005_0.03,0.0668337934821114,0.06305531432036778,0.07042799275613677
2,median,override6035,bucket_0.01_0.05,0.0668338029352312,0.06311226132310782,0.07045882724753383
4,mean,dist503,bucket_0_0.05,0.0668341958404625,0.06305449397048943,0.07037865945823751
4,mean,override5525,bucket_0.02_0.005,0.06683436207425147,0.06311432948370926,0.07041512456968749
4,mean,dist503,bucket_0.02_0.01,0.06683453674400504,0.06306663194480636,0.07041757852280486
4,mean,override5525,route_plus_direct_-0.01,0.06683454389258851,0.06308233301264328,0.07045616365739425
1,mean,dist502,bucket_0.02_0.01,0.06683476428689204,0.06311809845901818,0.07043261191175508
1,median,dist502,bucket_0.02_0.01,0.06683476428689204,0.06311809845901818,0.07043261191175508
4,median,override6035,bucket_0.005_0.05,0.06683490177943896,0.06313632687984715,0.07035571740528743
4,median,override5525,route_plus_direct_-0.01,0.06683536046903213,0.06306982607074146,0.07045611331890984
1,mean,override5525,bucket_0.01_0.03,0.0668354858016275,0.06317925356483146,0.07041685937103652
1,median,override5525,bucket_0.01_0.03,0.0668354858016275,0.06317925356483146,0.07041685937103652
4,mean,dist502,bucket_0.005_0.05,0.0668357778423021,0.06306278519629793,0.07037592149366474
2,mean,override5525,bucket_0_0.05,0.06683598130638285,0.06310771201476056,0.07047396473888695
16,median,dist502,bucket_0.01_0,0.06683605625187014,0.06304247523057434,0.07044969420698337
4,median,override5525,bucket_0.02_0.01,0.06683610993973235,0.06314363144768967,0.07041296297566922
1,median,dist503,bucket_0.02_0.005,0.06683614535554619,0.06311202247791914,0.07043515901124463
1,mean,dist503,bucket_0.02_0.005,0.06683614535554619,0.06311202247791914,0.07043515901124463
16,median,dist503,bucket_0.01_0.005,0.06683666704516442,0.0630457613930578,0.07044558281793299
16,mean,dist503,bucket_0.005_0.03,0.06683674648488655,0.06305863635387232,0.07043036201349558
4,median,dist502,route_plus_direct_0.02,0.06683688595381776,0.06309991432085078,0.07040561659933946
4,median,dist502,bucket_0.02_0.02,0.06683688595381776,0.06309991432085078,0.07040561659933946
1,median,dist503,bucket_0.02_0,0.06683726063249124,0.06310420190148289,0.07043843878564075
1,mean,dist503,bucket_0.02_0,0.06683726063249124,0.06310420190148289,0.07043843878564075
2,mean,dist502,bucket_0.02_0.01,0.06683738510659537,0.0630449976824793,0.0704224501704844
16,median,dist503,bucket_0.01_0.01,0.06683742766081055,0.06304763003995863,0.070442866179574
16,median,dist503,route_plus_direct_0.01,0.06683742766081055,0.06304763003995863,0.070442866179574
8,median,override5525,bucket_0.01_0.03,0.06683751600268625,0.06312435905891907,0.07041228868030454
2,mean,override6035,bucket_0.01_0.05,0.06683756223554313,0.06311027852284032,0.07046863113146955
2,median,override5525,bucket_0.005_0.05,0.06683769605037748,0.0631144414935042,0.07045955285352802
4,mean,override5525,bucket_0.01_0.05,0.06683795479288922,0.06312399763398269,0.07036487188785466
2,mean,override6035,bucket_0.02_0,0.06683819593606682,0.06309805357151321,0.07041788848718074
2,median,dist502,bucket_0.02_0.01,0.06683826447763166,0.06305034247481665,0.07042676753463398
4,mean,dist503,bucket_0.005_0.05,0.06683832154324423,0.06306527937915225,0.0703781506652733
16,median,dist502,bucket_0_0.03,0.06683843090843551,0.0630513759511996,0.07042646051777639
1,mean,dist503,bucket_0.02_0.01,0.06683865511273325,0.06312376915747873,0.07043491339178053
1,median,dist503,bucket_0.02_0.01,0.06683865511273325,0.06312376915747873,0.07043491339178053
16,mean,override6035,route_plus_direct_-0.02,0.06683881998299357,0.06308822258031783,0.07045934642393555
8,median,dist502,route_plus_direct_0.015,0.06683883872683571,0.06306432531095509,0.07043551079342464
2,median,dist502,bucket_0.02_0.03,0.06683887282818618,0.06305704848171172,0.07043811263098251
4,median,override6035,bucket_0.02_0,0.06683934559120648,0.06314461173814656,0.07043986872444077
16,median,override5525,bucket_0.01_0.02,0.06683948004695274,0.06310574559776504,0.07042901394698643
1,median,dist502,bucket_0.005_0.03,0.06683952595133405,0.06311470068511661,0.07043114798349664
1,mean,dist502,bucket_0.005_0.03,0.06683952595133405,0.06311470068511661,0.07043114798349664
2,mean,dist502,bucket_0.02_0.03,0.06684006340648305,0.06305232013942758,0.07043889094691444
16,mean,override5525,route_plus_direct_0.015,0.06684008872840565,0.06310863633069858,0.07043431339096343
16,median,dist503,bucket_0.01_0,0.06684012586311724,0.06304856456473584,0.07045179932235081
4,median,dist503,route_plus_direct_0.02,0.06684036685884909,0.06310431276449346,0.07040786654302571
4,median,dist503,bucket_0.02_0.02,0.06684036685884909,0.06310431276449346,0.07040786654302571
4,mean,dist502,bucket_0.02_0.005,0.06684062796260799,0.06307023282127293,0.07043037510402769
2,mean,override5525,bucket_0.02_0.005,0.06684077164775665,0.06309835005238208,0.07041431932816171
8,mean,override6035,bucket_0.02_0,0.0668408286268736,0.06310413597640717,0.07044517620663336
2,median,override6035,bucket_0.02_0,0.06684100148938812,0.063104946025578,0.07042542266151643
2,mean,dist503,bucket_0.02_0.01,0.06684110947857155,0.06305025712424742,0.07042438197929964
1,median,dist502,route_plus_direct_-0.01,0.06684152316425825,0.06299327028442962,0.07046409095135751
1,mean,dist502,route_plus_direct_-0.01,0.06684152316425825,0.06299327028442962,0.07046409095135751
16,median,dist503,bucket_0_0.03,0.06684155516969723,0.06305463920444991,0.07042922539554942
2,mean,override5525,bucket_0.005_0.05,0.06684185870003348,0.0631138641590617,0.07047090549548991
2,median,dist503,bucket_0.02_0.03,0.06684187052091971,0.06306054946164501,0.07043970048485977
4,median,dist502,bucket_0.02_0.01,0.06684187422665049,0.06309949046867866,0.07042640305994537
2,median,dist503,bucket_0.02_0.01,0.06684197017712105,0.06305555212751009,0.0704286976482107
8,median,dist503,route_plus_direct_0.015,0.06684242774358011,0.06306902806594389,0.07043781650875838
2,median,override5525,bucket_0.02_0.005,0.06684267787383305,0.0631046287035423,0.07042070324200826
2,mean,override5525,route_plus_direct_-0.01,0.06684278699463218,0.06310282785877437,0.07045415465879641
1,mean,dist503,bucket_0.005_0.03,0.0668430671692133,0.06311957020054114,0.07043382807984233
1,median,dist503,bucket_0.005_0.03,0.0668430671692133,0.06311957020054114,0.07043382807984233
2,mean,dist503,bucket_0.02_0.03,0.06684311578668575,0.06305596642046028,0.07044048341735609
1,median,dist502,bucket_0_0.03,0.06684315837207404,0.063102427108115,0.07043717552466813
1,mean,dist502,bucket_0_0.03,0.06684315837207404,0.063102427108115,0.07043717552466813
16,mean,override5525,bucket_0.01_0.03,0.06684316495616688,0.0631201752909711,0.07042768814341616
4,median,override5525,bucket_0.02_0.03,0.06684339326010914,0.06316260465337795,0.0703857521001257
1,median,override5525,route_plus_direct_0.02,0.06684376532378687,0.06319606729351111,0.07042724346048107
1,median,override5525,bucket_0.02_0.02,0.06684376532378687,0.06319606729351111,0.07042724346048107
1,mean,override5525,route_plus_direct_0.02,0.06684376532378687,0.06319606729351111,0.07042724346048107
1,mean,override5525,bucket_0.02_0.02,0.06684376532378687,0.06319606729351111,0.07042724346048107
8,median,override6035,bucket_0.02_0.01,0.06684402117820673,0.06312403987474106,0.07044448223862683
16,median,override6035,route_plus_direct_0.015,0.06684404511496016,0.06311096597373234,0.07044763120482782
2,median,dist502,bucket_0_0.05,0.06684441238588922,0.06306559385891293,0.07048204352215824
4,mean,dist503,bucket_0.02_0.005,0.06684453845171108,0.06307594463187127,0.07043249404780587
16,median,override5525,route_plus_direct_-0.02,0.0668446071975475,0.06310092156236059,0.07045433376355857
1,median,dist502,bucket_0.01_0.03,0.06684468876504629,0.06313591058963064,0.07043320853292466
1,mean,dist502,bucket_0.01_0.03,0.06684468876504629,0.06313591058963064,0.07043320853292466
16,median,override5525,bucket_0.005_0.03,0.0668451900939767,0.06311451805381384,0.0704247277571635
4,median,override5525,bucket_0.02_0.005,0.06684524532906436,0.0631509111892934,0.07042854602913214
4,median,dist503,bucket_0.02_0.01,0.0668456465905556,0.0631047236491585,0.07042858155242493
1,mean,dist503,route_plus_direct_-0.01,0.0668457740791689,0.06299978362273259,0.07046599548938813
1,median,dist503,route_plus_direct_-0.01,0.0668457740791689,0.06299978362273259,0.07046599548938813
8,median,dist502,bucket_0.01_0.03,0.06684607209426213,0.06308003688134523,0.07042818848235217
4,median,override5525,bucket_0_0.05,0.06684646121851706,0.06313697548269977,0.07035921465860817
8,median,override6035,bucket_0.02_0.005,0.06684666170344476,0.06312391575549643,0.07045042996220136
1,mean,dist503,bucket_0_0.03,0.06684669939752505,0.06310729757059916,0.07043985539167787
1,median,dist503,bucket_0_0.03,0.06684669939752505,0.06310729757059916,0.07043985539167787
2,median,dist503,bucket_0_0.05,0.06684672801433654,0.06306745252303282,0.07048330113463047
2,median,override5525,route_plus_direct_-0.01,0.06684703388894848,0.06310473087299223,0.07045642839219732
4,mean,dist502,bucket_0.01_0.05,0.06684705027874474,0.06308105140910258,0.0703818630426004
8,mean,override6035,bucket_0.02_0.03,0.0668470876562589,0.06313123200989645,0.07043348318768249
4,mean,dist502,route_plus_direct_-0.01,0.06684713354285426,0.06303494202626454,0.07047836504114434
8,mean,override5525,bucket_0.02_0.01,0.06684725211273554,0.06311483210959935,0.07043605258804234
16,mean,dist502,route_plus_direct_0.015,0.06684761449162595,0.06306399301534649,0.07045018867644005
4,mean,override5525,bucket_0.02_0,0.06684814565094482,0.0631276665583188,0.07043324774175252
16,median,dist502,bucket_0.01_0.02,0.0668481726442352,0.06306119389628716,0.07044538413099587
1,median,dist503,bucket_0.01_0.03,0.06684822970943068,0.06314077846931425,0.07043588855086612
1,mean,dist503,bucket_0.01_0.03,0.06684822970943068,0.06314077846931425,0.07043588855086612
4,median,dist502,route_plus_direct_-0.01,0.06684825834828054,0.06302252496427646,0.07047924127731092
2,mean,dist502,bucket_0_0.05,0.06684835341669032,0.06306563933181936,0.07049449204152011
2,mean,dist502,bucket_0.02_0.005,0.06684839256101892,0.06305617717534062,0.07042871661880155
4,median,override6035,bucket_0.01_0.05,0.06684912672609104,0.06316260678681285,0.07036565331934498
8,median,dist503,bucket_0.01_0.03,0.06684919311799918,0.06308339368710868,0.07043068757437566
8,mean,override5525,bucket_0.02_0.02,0.06684931678997406,0.06312384305394388,0.0704320874241746
8,mean,override5525,route_plus_direct_0.02,0.06684931678997406,0.06312384305394388,0.0704320874241746
2,median,dist502,bucket_0.005_0.05,0.0668493205172634,0.06307337295252678,0.0704785214669974
4,median,dist502,bucket_0.02_0.03,0.06684942574771748,0.06311957633278854,0.07039888478755617
4,mean,dist503,bucket_0.01_0.05,0.06684959355075823,0.06308354486975153,0.07038409202603103
2,median,dist502,bucket_0.02_0.005,0.06685009748816752,0.06306204846412503,0.07043437733669732
16,mean,override6035,bucket_0.02_0.01,0.06685056584382758,0.06311955078052973,0.07045624900111634
2,mean,dist503,bucket_0_0.05,0.06685075825207498,0.063067734697406,0.07049575699025293
1,mean,dist502,bucket_0.02_0.02,0.06685083364710169,0.06315376786917509,0.07044103169891908
1,median,dist502,route_plus_direct_0.02,0.06685083364710169,0.06315376786917509,0.07044103169891908
1,median,dist502,bucket_0.02_0.02,0.06685083364710169,0.06315376786917509,0.07044103169891908
1,mean,dist502,route_plus_direct_0.02,0.06685083364710169,0.06315376786917509,0.07044103169891908
4,median,dist502,bucket_0.02_0.005,0.06685094070049874,0.06310649366092218,0.07044206322405244
16,mean,dist503,route_plus_direct_0.015,0.06685111745485038,0.06306867747483617,0.07045242800729043
16,mean,override6035,bucket_0.02_0.005,0.06685148071863417,0.06311821652858356,0.07045956521027677
4,mean,dist503,route_plus_direct_-0.01,0.06685152431072021,0.06304179257870662,0.07048044209974391
16,median,dist503,bucket_0.01_0.02,0.06685160581786519,0.06306538009011704,0.0704479335989676
2,median,dist503,bucket_0.005_0.05,0.06685163597570129,0.06307523138741689,0.07047977914231576
16,median,override6035,bucket_0.01_0.03,0.06685187899058247,0.06312319920677238,0.07044132451777796
8,mean,override5525,bucket_0.02_0.005,0.06685201405916431,0.06311687626951763,0.07044285215830323
8,median,override6035,bucket_0.02_0.02,0.06685207052091302,0.06313929658560018,0.07044335278012157
8,median,override6035,route_plus_direct_0.02,0.06685207052091302,0.06313929658560018,0.07044335278012157
2,median,override5525,bucket_0.01_0.05,0.06685212343098523,0.06313022872203243,0.07046564053105911
16,mean,dist502,bucket_0.01_0.03,0.06685215058240329,0.06307652623717662,0.07044425056959502
2,mean,dist503,bucket_0.02_0.005,0.06685228810203145,0.0630618484959695,0.0704307349220222
4,median,dist503,bucket_0.02_0.03,0.06685261948813355,0.06312315490498183,0.07040120386668736
4,median,dist503,route_plus_direct_-0.01,0.06685262925546516,0.06302948388010189,0.07048127099135382
4,median,override5525,bucket_0.005_0.05,0.06685306494195492,0.06315471478197518,0.07036233961558164
8,mean,dist502,bucket_0.02_0.01,0.06685326408034563,0.0630696245711083,0.07045070200334379
2,mean,dist502,bucket_0.005_0.05,0.06685344651579798,0.06307266929858815,0.07049004678755087
8,median,override6035,bucket_0.02_0,0.06685374528639897,0.06312879489618313,0.07045996531971828
2,median,dist503,bucket_0.02_0.005,0.06685398357274254,0.06306769446531343,0.07043639468541082
8,mean,override6035,bucket_0_0.05,0.06685415796637474,0.06315504831191801,0.07043055154705061
4,mean,dist502,bucket_0.02_0,0.06685433191661727,0.06308334718726841,0.07044855190380382
2,mean,dist502,route_plus_direct_-0.01,0.06685450373396032,0.06305417897695323,0.07047658965662884
1,median,dist503,route_plus_direct_0.02,0.06685454750679651,0.06315903133141268,0.07044352435253788
1,mean,dist503,bucket_0.02_0.02,0.06685454750679651,0.06315903133141268,0.07044352435253788
1,mean,dist503,route_plus_direct_0.02,0.06685454750679651,0.06315903133141268,0.07044352435253788
1,median,dist503,bucket_0.02_0.02,0.06685454750679651,0.06315903133141268,0.07044352435253788
16,mean,override5525,route_plus_direct_-0.02,0.06685479132173842,0.0631068210497632,0.07046383273628633
4,median,dist503,bucket_0.02_0.005,0.066854860332535,0.06311214954669467,0.07044420513652097
16,mean,dist503,bucket_0.01_0.03,0.06685510277434178,0.06307984715357798,0.07044661928017182
16,median,dist502,bucket_0.005_0.03,0.06685518357808425,0.06307093274843581,0.0704418717011657
8,mean,dist502,bucket_0.02_0.02,0.06685550446168766,0.06307926567147576,0.0704464401455332
8,mean,dist502,route_plus_direct_0.02,0.06685550446168766,0.06307926567147576,0.0704464401455332
2,mean,dist503,bucket_0.005_0.05,0.06685585116798155,0.06307476443063685,0.07049131181605266
2,mean,override5525,bucket_0.01_0.05,0.06685585177817564,0.0631282023633199,0.07047533136629952
1,median,override6035,bucket_0.02_0.03,0.0668558727961359,0.06323095185762793,0.07044097910838858
1,mean,override6035,bucket_0.02_0.03,0.0668558727961359,0.06323095185762793,0.07044097910838858
16,mean,override6035,bucket_0.02_0,0.06685595944216312,0.06312086055646254,0.07046587520132623
2,mean,override5525,bucket_0.02_0,0.06685664099954872,0.06311513310911085,0.07042481629192729
8,mean,dist503,bucket_0.02_0.01,0.06685696719822752,0.06307483196772853,0.07045285436561953
