radius,method,pred,pooled_rmse,min_seed_rmse,max_seed_rmse
2,mean,local_plus_direct_0.03,0.06591845864203154,0.06193630354992587,0.06972351332402218
2,mean,bucket_0.03_0.02,0.06591845864203154,0.06193630354992587,0.06972351332402218
2,mean,bucket_0.03_0.01,0.06591845864203154,0.06193630354992587,0.06972351332402218
2,mean,bucket_0.03_0.03,0.06591845864203154,0.06193630354992587,0.06972351332402218
2,mean,bucket_0.03_0,0.06591845864203154,0.06193630354992587,0.06972351332402218
2,mean,bucket_0.03_0.005,0.06591845864203154,0.06193630354992587,0.06972351332402218
8,mean,bucket_0.03_0.02,0.06591881712583694,0.061970597190608566,0.06972389579593524
4,median,bucket_0.03_0,0.06592016076302319,0.062018928240497095,0.06970092130233871
4,median,bucket_0.03_0.005,0.0659209836341157,0.062021305172314085,0.06969754084993467
4,median,bucket_0.03_0.01,0.0659220662037038,0.06202396332294759,0.06969431183569642
16,median,bucket_0.02_0.05,0.06592334167595985,0.06195936648143301,0.06970022962253175
4,median,bucket_0.03_0.02,0.06592501038412278,0.06203012313222792,0.06968830820493284
2,median,bucket_0.03_0.03,0.06592822618022244,0.061957396011067735,0.06973318334145989
2,median,bucket_0.03_0.05,0.06592822618022244,0.061957396011067735,0.06973318334145989
2,median,local_plus_direct_0.03,0.06592822618022244,0.061957396011067735,0.06973318334145989
2,median,bucket_0.03_0.005,0.06592822618022244,0.061957396011067735,0.06973318334145989
2,median,bucket_0.03_0,0.06592822618022244,0.061957396011067735,0.06973318334145989
2,median,bucket_0.03_0.02,0.06592822618022244,0.061957396011067735,0.06973318334145989
2,median,bucket_0.03_0.01,0.06592822618022244,0.061957396011067735,0.06973318334145989
4,median,local_plus_direct_0.03,0.06592899316511963,0.062037407333309466,0.06968291056663793
4,median,bucket_0.03_0.03,0.06592899316511963,0.062037407333309466,0.06968291056663793
8,mean,local_plus_direct_0.03,0.06592913380668446,0.06198411073387149,0.06972047414302537
8,mean,bucket_0.03_0.03,0.06592913380668446,0.06198411073387149,0.06972047414302537
16,mean,bucket_0.03_0,0.06593300362111172,0.06198552427456997,0.06977196866498474
16,mean,bucket_0.03_0.005,0.06593708352498881,0.06198910961937348,0.06977037066192347
4,median,bucket_0.03_0.05,0.06594007372699316,0.06205534726595232,0.0696739338149968
16,mean,bucket_0.03_0.01,0.06594147536506018,0.06199308240846359,0.06976899994369178
1,mean,bucket_0.03_0.005,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,median,bucket_0.03_0,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,median,local_plus_direct_0.03,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,mean,local_plus_direct_0.03,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,median,bucket_0.03_0.01,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,median,bucket_0.03_0.05,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,mean,bucket_0.03_0.05,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,mean,bucket_0.03_0.01,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,median,bucket_0.03_0.02,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,mean,bucket_0.03_0,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,mean,bucket_0.03_0.02,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,mean,bucket_0.03_0.03,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,median,bucket_0.03_0.03,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,median,bucket_0.03_0.005,0.06594598288796645,0.06212484006168594,0.06973587812773467
1,mean,local_plus_direct_-0.03,0.06595032109349631,0.061790394026638655,0.06983343513686761
1,median,local_plus_direct_-0.03,0.06595032109349631,0.061790394026638655,0.06983343513686761
16,mean,bucket_0.03_0.02,0.06595119460008908,0.062002190014334504,0.0697669404130816
8,mean,bucket_0.03_0.05,0.06595342646243897,0.06201609602316754,0.06971616882645883
8,median,bucket_0.03_0,0.06595942700998955,0.06202160644656062,0.06978326857412075
4,mean,local_plus_direct_-0.03,0.06595962768423869,0.06192157823708906,0.06986824394122786
16,mean,local_plus_direct_0.03,0.06596216077476141,0.062012846409486434,0.06976579015367389
16,mean,bucket_0.03_0.03,0.06596216077476141,0.062012846409486434,0.06976579015367389
8,median,bucket_0.03_0.005,0.06596355227784002,0.0620273283028919,0.06978029753975018
4,median,local_plus_direct_-0.03,0.06596599172518801,0.06189291710885437,0.06987120846398516
8,median,bucket_0.03_0.01,0.06596798964636952,0.06203347889027805,0.06977753128313308
8,median,bucket_0.03_0.02,0.0659778004291507,0.06204706573933781,0.06977261319878147
16,mean,bucket_0.03_0.05,0.06598783138567899,0.06203880225921413,0.06976621759281153
8,median,bucket_0.03_0.03,0.06598885880163491,0.06206236586777414,0.06976851449430715
8,median,local_plus_direct_0.03,0.06598885880163491,0.06206236586777414,0.06976851449430715
2,mean,local_plus_direct_-0.03,0.06599162253758137,0.06199950592411558,0.06986450192606569
16,median,bucket_0.03_0,0.06600474370405755,0.06205712122559757,0.06983518244976614
2,median,local_plus_direct_-0.03,0.0660066132493761,0.062004995119817385,0.06987581384677852
16,median,bucket_0.03_0.005,0.06600913892698823,0.06206154373114295,0.06983317507730756
16,median,bucket_0.03_0.01,0.06601386772499296,0.06206638835742673,0.06983139859948229
8,median,bucket_0.03_0.05,0.06601471573711798,0.06209810075542404,0.06976277577380167
16,median,bucket_0.03_0.02,0.06602432575447258,0.06207734356828165,0.06982853839593028
16,median,local_plus_direct_0.03,0.06603611715870228,0.06208998596462399,0.06982660195261203
16,median,bucket_0.03_0.03,0.06603611715870228,0.06208998596462399,0.06982660195261203
16,median,bucket_0.03_0.05,0.06606369715482208,0.062120328055895936,0.06982550061743337
16,median,local_plus_direct_-0.05,0.06615544230009564,0.06214416153742507,0.07002143077757948
16,mean,local_plus_direct_-0.05,0.0661606060163152,0.062141895432597266,0.0700183029801259
4,mean,local_plus_direct_0.05,0.06621690545381179,0.062337780955417255,0.06989022837029538
8,mean,local_plus_direct_-0.05,0.06624780355511939,0.06222821085704115,0.07011295752649606
8,median,local_plus_direct_-0.05,0.0662620901917764,0.06222467556184167,0.0701235913564268
8,mean,local_plus_direct_0.05,0.06628334120552908,0.062391357473089604,0.0700013734709673
2,mean,local_plus_direct_0.05,0.06630613289619844,0.06234864803366758,0.0700506352561463
4,median,local_plus_direct_0.05,0.06631523826313152,0.0625129690507754,0.06996451760092257
16,mean,local_plus_direct_0.05,0.06633000705658695,0.06242932743038555,0.07007171284782131
2,median,local_plus_direct_0.05,0.06633599611487327,0.062398231002685364,0.0700782880694791
4,mean,local_plus_direct_-0.05,0.06633880345495342,0.06228925848379167,0.07025218501764904
1,mean,local_plus_direct_0.05,0.06634411282528982,0.06264942724357282,0.0700607763352802
1,median,local_plus_direct_0.05,0.06634411282528982,0.06264942724357282,0.0700607763352802
1,median,local_plus_direct_-0.05,0.06635129962580702,0.06209572558619793,0.07022254378272608
1,mean,local_plus_direct_-0.05,0.06635129962580702,0.06209572558619793,0.07022254378272608
4,median,local_plus_direct_-0.05,0.06637653224921596,0.06227380481029564,0.07027680960622186
8,median,local_plus_direct_0.05,0.06641060736973142,0.06255233792317294,0.07010367840387477
2,mean,local_plus_direct_-0.05,0.06642731630875952,0.06245325431047849,0.07028436548533781
2,median,local_plus_direct_-0.05,0.0664657883640603,0.062476982944321156,0.07031467813888889
16,median,local_plus_direct_0.05,0.06648185290551578,0.06258942066398608,0.070198572490798
4,mean,local_plus_direct_0.08,0.06703901514840588,0.06326200617007319,0.0705395655230753
8,mean,local_plus_direct_0.08,0.06713231638121059,0.06334297448490867,0.07070212308148449
16,mean,local_plus_direct_0.08,0.06718688922280164,0.06338010425635703,0.07080195603582816
4,median,local_plus_direct_0.08,0.06725875481860674,0.06361330021896928,0.07070432736560087
2,mean,local_plus_direct_0.08,0.06726414821329292,0.06336181229985574,0.07088506100747378
1,median,local_plus_direct_0.08,0.06730601715515998,0.06380866967867618,0.07087649713183251
1,mean,local_plus_direct_0.08,0.06730601715515998,0.06380866967867618,0.07087649713183251
2,median,local_plus_direct_0.08,0.06734358802706511,0.0634744645373287,0.07095630708482538
8,median,local_plus_direct_0.08,0.06740016688651054,0.06367069413261642,0.07091769567534809
16,median,local_plus_direct_0.08,0.06749590610283368,0.06370873793285001,0.07106433756705446
16,mean,local_plus_direct_-0.1,0.06762448621446888,0.06366386120777318,0.07136060433118824
16,median,local_plus_direct_-0.1,0.06775830825677583,0.06382747696115608,0.07149436716692188
4,mean,local_plus_direct_0.1,0.06779820411911996,0.06409968270125926,0.07116111450184623
8,mean,local_plus_direct_-0.1,0.06783450216009125,0.06387920603251683,0.07157007321215562
8,mean,local_plus_direct_0.1,0.06790389807874969,0.06419669372388032,0.07135128820850065
16,mean,local_plus_direct_0.1,0.06795556806570362,0.06422381750403412,0.07146537783384369
8,median,local_plus_direct_-0.1,0.06800063599167085,0.06402613936970544,0.0717013428908975
4,mean,local_plus_direct_-0.1,0.06803611565697763,0.06400527242682569,0.0718704054068764
4,median,local_plus_direct_0.1,0.06812268671613504,0.06459459312345858,0.07140401802597188
2,mean,local_plus_direct_0.1,0.06814559461355328,0.0642906797712743,0.0716642810853513
1,median,local_plus_direct_0.1,0.06818242307269332,0.064819380855762,0.07163341015097709
1,mean,local_plus_direct_0.1,0.06818242307269332,0.064819380855762,0.07163341015097709
1,mean,local_plus_direct_-0.1,0.06819640846101363,0.06374487382356066,0.07194951006843309
1,median,local_plus_direct_-0.1,0.06819640846101363,0.06374487382356066,0.07194951006843309
4,median,local_plus_direct_-0.1,0.0682419728649113,0.06413090045212493,0.07201476432546335
2,median,local_plus_direct_0.1,0.06827018455240375,0.0644578303328867,0.07177503737691111
8,median,local_plus_direct_0.1,0.0682897857994792,0.06466154950467604,0.07166238828297297
2,mean,local_plus_direct_-0.1,0.06838122732085217,0.06449342315413888,0.07212052583872385
16,median,local_plus_direct_0.1,0.06839427444953972,0.06469176413543352,0.07184095043783571
2,median,local_plus_direct_-0.1,0.06852219628285723,0.06461021763114741,0.07223593978422563
