mode,lag_weight,scale,exact_rmse,exact_base,exact_delta,exact_n,random_rmse,random_base,random_delta,random_n,random2025_rmse,random2025_base,random2025_delta,random2025_n,exact_wins,exact_folds,random_wins,random_folds,random2025_wins,random2025_folds,worst_delta,mean_delta
source_mode,0.300000000,0.475000000,0.061919890,0.061801158,0.000118732,1114,0.071273242,0.071268305,0.000004936,5664,0.061585434,0.061513373,0.000072061,2268,1,6,1,3,0,3,0.000118732,0.000065243
source_mode,0.300000000,0.500000000,0.061927667,0.061801158,0.000126509,1114,0.071274885,0.071268305,0.000006580,5664,0.061590100,0.061513373,0.000076727,2268,1,6,1,3,0,3,0.000126509,0.000069938
source_mode,0.300000000,0.525000000,0.061935596,0.061801158,0.000134438,1114,0.071276667,0.071268305,0.000008361,5664,0.061594852,0.061513373,0.000081479,2268,1,6,1,3,0,3,0.000134438,0.000074759
source_mode,0.300000000,0.550000000,0.061943678,0.061801158,0.000142520,1114,0.071278586,0.071268305,0.000010281,5664,0.061599692,0.061513373,0.000086319,2268,1,6,0,3,0,3,0.000142520,0.000079706
source_mode,0.300000000,0.575000000,0.061951911,0.061801158,0.000150754,1114,0.071280645,0.071268305,0.000012339,5664,0.061604618,0.061513373,0.000091245,2268,1,6,0,3,0,3,0.000150754,0.000084779
source_mode,0.300000000,0.600000000,0.061960298,0.061801158,0.000159140,1114,0.071282841,0.071268305,0.000014536,5664,0.061609632,0.061513373,0.000096259,2268,1,6,0,3,0,3,0.000159140,0.000089978
source_mode,0.300000000,0.625000000,0.061968836,0.061801158,0.000167678,1114,0.071285176,0.071268305,0.000016870,5664,0.061614733,0.061513373,0.000101360,2268,1,6,0,3,0,3,0.000167678,0.000095303
source_mode,0.300000000,0.650000000,0.061977526,0.061801158,0.000176368,1114,0.071287649,0.071268305,0.000019343,5664,0.061619921,0.061513373,0.000106548,2268,1,6,0,3,0,3,0.000176368,0.000100753
source_mode,0.300000000,0.675000000,0.061986369,0.061801158,0.000185211,1114,0.071290260,0.071268305,0.000021955,5664,0.061625196,0.061513373,0.000111822,2268,1,6,0,3,0,3,0.000185211,0.000106329
source_mode,0.300000000,0.700000000,0.061995363,0.061801158,0.000194205,1114,0.071293009,0.071268305,0.000024704,5664,0.061630557,0.061513373,0.000117184,2268,1,6,0,3,0,3,0.000194205,0.000112031
source_mode,0.300000000,0.725000000,0.062004509,0.061801158,0.000203352,1114,0.071295897,0.071268305,0.000027592,5664,0.061636006,0.061513373,0.000122633,2268,1,6,0,3,0,3,0.000203352,0.000117859
source_mode,0.300000000,0.750000000,0.062013808,0.061801158,0.000212650,1114,0.071298923,0.071268305,0.000030617,5664,0.061641542,0.061513373,0.000128169,2268,1,6,0,3,0,3,0.000212650,0.000123812
source_mode,0.300000000,0.775000000,0.062023258,0.061801158,0.000222100,1114,0.071302087,0.071268305,0.000033781,5664,0.061647165,0.061513373,0.000133792,2268,1,6,0,3,0,3,0.000222100,0.000129891
source_mode,0.300000000,0.800000000,0.062032859,0.061801158,0.000231701,1114,0.071305389,0.071268305,0.000037083,5664,0.061652874,0.061513373,0.000139501,2268,1,6,0,3,0,3,0.000231701,0.000136095
source_mode,0.300000000,0.825000000,0.062042613,0.061801158,0.000241455,1114,0.071308829,0.071268305,0.000040524,5664,0.061658671,0.061513373,0.000145297,2268,1,6,0,3,0,3,0.000241455,0.000142425
source_mode,0.300000000,0.850000000,0.062052518,0.061801158,0.000251360,1114,0.071312407,0.071268305,0.000044102,5664,0.061664554,0.061513373,0.000151181,2268,1,6,0,3,0,3,0.000251360,0.000148881
source_mode,0.300000000,0.875000000,0.062062574,0.061801158,0.000261416,1114,0.071316124,0.071268305,0.000047818,5664,0.061670524,0.061513373,0.000157151,2268,1,6,0,3,0,3,0.000261416,0.000155462
source_mode,0.300000000,0.900000000,0.062072782,0.061801158,0.000271624,1114,0.071319978,0.071268305,0.000051673,5664,0.061676581,0.061513373,0.000163208,2268,1,6,0,3,0,3,0.000271624,0.000162168
source_mode,0.300000000,0.925000000,0.062083141,0.061801158,0.000281983,1114,0.071323971,0.071268305,0.000055665,5664,0.061682725,0.061513373,0.000169351,2268,1,6,0,3,0,3,0.000281983,0.000169000
source_mode,0.300000000,0.950000000,0.062093651,0.061801158,0.000292493,1114,0.071328101,0.071268305,0.000059796,5664,0.061688955,0.061513373,0.000175582,2268,1,6,0,3,0,3,0.000292493,0.000175957
source_mode,0.300000000,0.975000000,0.062104313,0.061801158,0.000303155,1114,0.071332370,0.071268305,0.000064064,5664,0.061695272,0.061513373,0.000181899,2268,1,6,0,3,0,3,0.000303155,0.000183039
source_mode,0.300000000,1.000000000,0.062115126,0.061801158,0.000313968,1114,0.071336776,0.071268305,0.000068471,5664,0.061701676,0.061513373,0.000188303,2268,1,6,0,3,0,3,0.000313968,0.000190247
source_mode,0.325000000,-1.000000000,0.061729492,0.061798059,-0.000068567,1114,0.071499421,0.071355396,0.000144025,5664,0.061443326,0.061489887,-0.000046561,2268,3,6,0,3,2,3,0.000144025,0.000009632
source_mode,0.325000000,-0.975000000,0.061728237,0.061798059,-0.000069822,1114,0.071493251,0.071355396,0.000137855,5664,0.061442844,0.061489887,-0.000047043,2268,3,6,0,3,2,3,0.000137855,0.000006996
source_mode,0.325000000,-0.950000000,0.061727135,0.061798059,-0.000070924,1114,0.071487211,0.071355396,0.000131815,5664,0.061442446,0.061489887,-0.000047442,2268,3,6,0,3,2,3,0.000131815,0.000004483
source_mode,0.325000000,-0.925000000,0.061726185,0.061798059,-0.000071874,1114,0.071481303,0.071355396,0.000125907,5664,0.061442132,0.061489887,-0.000047755,2268,3,6,0,3,2,3,0.000125907,0.000002093
source_mode,0.325000000,-0.900000000,0.061725387,0.061798059,-0.000072672,1114,0.071475527,0.071355396,0.000120131,5664,0.061441903,0.061489887,-0.000047984,2268,3,6,0,3,2,3,0.000120131,-0.000000175
source_mode,0.325000000,-0.875000000,0.061724742,0.061798059,-0.000073317,1114,0.071469882,0.071355396,0.000114486,5664,0.061441758,0.061489887,-0.000048129,2268,3,6,0,3,2,3,0.000114486,-0.000002320
source_mode,0.325000000,-0.850000000,0.061724248,0.061798059,-0.000073811,1114,0.071464369,0.071355396,0.000108973,5664,0.061441698,0.061489887,-0.000048189,2268,3,6,0,3,2,3,0.000108973,-0.000004342
source_mode,0.325000000,-0.825000000,0.061723908,0.061798059,-0.000074151,1114,0.071458988,0.071355396,0.000103592,5664,0.061441722,0.061489887,-0.000048165,2268,3,6,0,3,2,3,0.000103592,-0.000006242
source_mode,0.325000000,-0.800000000,0.061723719,0.061798059,-0.000074340,1114,0.071453738,0.071355396,0.000098342,5664,0.061441830,0.061489887,-0.000048057,2268,3,6,0,3,2,3,0.000098342,-0.000008018
source_mode,0.325000000,-0.775000000,0.061723683,0.061798059,-0.000074376,1114,0.071448619,0.071355396,0.000093223,5664,0.061442024,0.061489887,-0.000047864,2268,3,6,0,3,2,3,0.000093223,-0.000009672
source_mode,0.325000000,-0.750000000,0.061723799,0.061798059,-0.000074260,1114,0.071443633,0.071355396,0.000088237,5664,0.061442301,0.061489887,-0.000047586,2268,3,6,0,3,2,3,0.000088237,-0.000011203
source_mode,0.325000000,-0.725000000,0.061724067,0.061798059,-0.000073992,1114,0.071438778,0.071355396,0.000083382,5664,0.061442663,0.061489887,-0.000047224,2268,3,6,0,3,2,3,0.000083382,-0.000012611
source_mode,0.325000000,-0.700000000,0.061724488,0.061798059,-0.000073571,1114,0.071434055,0.071355396,0.000078659,5664,0.061443110,0.061489887,-0.000046777,2268,3,6,0,3,2,3,0.000078659,-0.000013896
source_mode,0.325000000,-0.675000000,0.061725061,0.061798059,-0.000072998,1114,0.071429464,0.071355396,0.000074068,5664,0.061443641,0.061489887,-0.000046246,2268,3,6,0,3,2,3,0.000074068,-0.000015059
source_mode,0.325000000,-0.650000000,0.061725786,0.061798059,-0.000072273,1114,0.071425005,0.071355396,0.000069609,5664,0.061444256,0.061489887,-0.000045631,2268,3,6,0,3,2,3,0.000069609,-0.000016098
source_mode,0.325000000,-0.625000000,0.061726664,0.061798059,-0.000071395,1114,0.071420677,0.071355396,0.000065281,5664,0.061444956,0.061489887,-0.000044931,2268,3,6,0,3,2,3,0.000065281,-0.000017015
source_mode,0.325000000,-0.600000000,0.061727694,0.061798059,-0.000070365,1114,0.071416482,0.071355396,0.000061086,5664,0.061445740,0.061489887,-0.000044147,2268,3,6,0,3,2,3,0.000061086,-0.000017809
source_mode,0.325000000,-0.575000000,0.061728876,0.061798059,-0.000069183,1114,0.071412418,0.071355396,0.000057022,5664,0.061446609,0.061489887,-0.000043278,2268,3,6,0,3,2,3,0.000057022,-0.000018480
source_mode,0.325000000,-0.550000000,0.061730210,0.061798059,-0.000067849,1114,0.071408486,0.071355396,0.000053090,5664,0.061447562,0.061489887,-0.000042325,2268,4,6,0,3,2,3,0.000053090,-0.000019028
source_mode,0.325000000,-0.525000000,0.061731697,0.061798059,-0.000066362,1114,0.071404686,0.071355396,0.000049290,5664,0.061448600,0.061489887,-0.000041287,2268,4,6,0,3,2,3,0.000049290,-0.000019453
source_mode,0.325000000,-0.500000000,0.061733336,0.061798059,-0.000064723,1114,0.071401018,0.071355396,0.000045622,5664,0.061449722,0.061489887,-0.000040165,2268,4,6,0,3,2,3,0.000045622,-0.000019755
source_mode,0.325000000,-0.475000000,0.061735127,0.061798059,-0.000062932,1114,0.071397482,0.071355396,0.000042086,5664,0.061450929,0.061489887,-0.000038958,2268,4,6,0,3,2,3,0.000042086,-0.000019935
source_mode,0.325000000,-0.450000000,0.061737070,0.061798059,-0.000060989,1114,0.071394078,0.071355396,0.000038682,5664,0.061452220,0.061489887,-0.000037667,2268,4,6,0,3,2,3,0.000038682,-0.000019991
source_mode,0.325000000,-0.425000000,0.061739166,0.061798059,-0.000058893,1114,0.071390806,0.071355396,0.000035410,5664,0.061453595,0.061489887,-0.000036292,2268,4,6,0,3,2,3,0.000035410,-0.000019925
source_mode,0.325000000,-0.400000000,0.061741414,0.061798059,-0.000056646,1114,0.071387666,0.071355396,0.000032270,5664,0.061455055,0.061489887,-0.000034832,2268,4,6,0,3,2,3,0.000032270,-0.000019736
source_mode,0.325000000,-0.375000000,0.061743813,0.061798059,-0.000054246,1114,0.071384658,0.071355396,0.000029262,5664,0.061456599,0.061489887,-0.000033288,2268,4,6,0,3,2,3,0.000029262,-0.000019424
source_mode,0.325000000,-0.350000000,0.061746366,0.061798059,-0.000051693,1114,0.071381783,0.071355396,0.000026387,5664,0.061458228,0.061489887,-0.000031659,2268,4,6,0,3,2,3,0.000026387,-0.000018989
source_mode,0.325000000,-0.325000000,0.061749070,0.061798059,-0.000048989,1114,0.071379039,0.071355396,0.000023643,5664,0.061459941,0.061489887,-0.000029946,2268,4,6,0,3,2,3,0.000023643,-0.000018431
source_mode,0.325000000,-0.300000000,0.061751926,0.061798059,-0.000046133,1114,0.071376427,0.071355396,0.000021031,5664,0.061461738,0.061489887,-0.000028149,2268,4,6,0,3,2,3,0.000021031,-0.000017750
source_mode,0.325000000,-0.275000000,0.061754935,0.061798059,-0.000043124,1114,0.071373948,0.071355396,0.000018552,5664,0.061463620,0.061489887,-0.000026267,2268,4,6,0,3,2,3,0.000018552,-0.000016947
source_mode,0.325000000,-0.250000000,0.061758095,0.061798059,-0.000039964,1114,0.071371600,0.071355396,0.000016204,5664,0.061465586,0.061489887,-0.000024301,2268,4,6,0,3,2,3,0.000016204,-0.000016020
source_mode,0.325000000,-0.225000000,0.061761408,0.061798059,-0.000036651,1114,0.071369385,0.071355396,0.000013989,5664,0.061467637,0.061489887,-0.000022250,2268,4,6,0,3,2,3,0.000013989,-0.000014971
source_mode,0.325000000,-0.200000000,0.061764872,0.061798059,-0.000033187,1114,0.071367302,0.071355396,0.000011906,5664,0.061469772,0.061489887,-0.000020115,2268,4,6,0,3,2,3,0.000011906,-0.000013799
source_mode,0.325000000,-0.175000000,0.061768489,0.061798059,-0.000029570,1114,0.071365351,0.071355396,0.000009955,5664,0.061471991,0.061489887,-0.000017896,2268,4,6,0,3,2,3,0.000009955,-0.000012504
source_mode,0.325000000,-0.150000000,0.061772258,0.061798059,-0.000025801,1114,0.071363532,0.071355396,0.000008136,5664,0.061474295,0.061489887,-0.000015592,2268,4,6,0,3,2,3,0.000008136,-0.000011086
source_mode,0.325000000,-0.125000000,0.061776178,0.061798059,-0.000021881,1114,0.071361846,0.071355396,0.000006450,5664,0.061476683,0.061489887,-0.000013204,2268,4,6,0,3,2,3,0.000006450,-0.000009545
source_mode,0.325000000,-0.100000000,0.061780251,0.061798059,-0.000017808,1114,0.071360291,0.071355396,0.000004895,5664,0.061479155,0.061489887,-0.000010732,2268,4,6,0,3,2,3,0.000004895,-0.000007882
source_mode,0.325000000,-0.075000000,0.061784475,0.061798059,-0.000013584,1114,0.071358869,0.071355396,0.000003473,5664,0.061481712,0.061489887,-0.000008176,2268,4,6,0,3,2,3,0.000003473,-0.000006095
source_mode,0.325000000,-0.050000000,0.061788851,0.061798059,-0.000009208,1114,0.071357579,0.071355396,0.000002183,5664,0.061484352,0.061489887,-0.000005535,2268,4,6,0,3,2,3,0.000002183,-0.000004186
source_mode,0.325000000,-0.025000000,0.061793379,0.061798059,-0.000004680,1114,0.071356422,0.071355396,0.000001026,5664,0.061487078,0.061489887,-0.000002809,2268,4,6,0,3,2,3,0.000001026,-0.000002155
source_mode,0.325000000,0.000000000,0.061798059,0.061798059,0.000000000,1114,0.071355396,0.071355396,0.000000000,5664,0.061489887,0.061489887,0.000000000,2268,0,6,0,3,0,3,0.000000000,0.000000000
source_mode,0.325000000,0.025000000,0.061802891,0.061798059,0.000004832,1114,0.071354503,0.071355396,-0.000000893,5664,0.061492781,0.061489887,0.000002894,2268,2,6,3,3,1,3,0.000004832,0.000002277
source_mode,0.325000000,0.050000000,0.061807874,0.061798059,0.000009815,1114,0.071353742,0.071355396,-0.000001654,5664,0.061495759,0.061489887,0.000005872,2268,1,6,3,3,1,3,0.000009815,0.000004677
source_mode,0.325000000,0.075000000,0.061813009,0.061798059,0.000014950,1114,0.071353113,0.071355396,-0.000002283,5664,0.061498821,0.061489887,0.000008934,2268,1,6,3,3,1,3,0.000014950,0.000007200
source_mode,0.325000000,0.100000000,0.061818296,0.061798059,0.000020237,1114,0.071352616,0.071355396,-0.000002780,5664,0.061501968,0.061489887,0.000012080,2268,1,6,3,3,1,3,0.000020237,0.000009846
source_mode,0.325000000,0.125000000,0.061823734,0.061798059,0.000025675,1114,0.071352252,0.071355396,-0.000003144,5664,0.061505198,0.061489887,0.000015311,2268,1,6,3,3,1,3,0.000025675,0.000012614
source_mode,0.325000000,0.150000000,0.061829324,0.061798059,0.000031265,1114,0.071352020,0.071355396,-0.000003376,5664,0.061508513,0.061489887,0.000018626,2268,1,6,3,3,0,3,0.000031265,0.000015505
source_mode,0.325000000,0.175000000,0.061835065,0.061798059,0.000037006,1114,0.071351920,0.071355396,-0.000003476,5664,0.061511912,0.061489887,0.000022025,2268,1,6,3,3,0,3,0.000037006,0.000018518
source_mode,0.325000000,0.200000000,0.061840958,0.061798059,0.000042899,1114,0.071351953,0.071355396,-0.000003443,5664,0.061515395,0.061489887,0.000025508,2268,1,6,3,3,0,3,0.000042899,0.000021655
source_mode,0.325000000,0.225000000,0.061847002,0.061798059,0.000048943,1114,0.071352117,0.071355396,-0.000003279,5664,0.061518963,0.061489887,0.000029076,2268,1,6,2,3,0,3,0.000048943,0.000024913
source_mode,0.325000000,0.250000000,0.061853198,0.061798059,0.000055139,1114,0.071352414,0.071355396,-0.000002982,5664,0.061522614,0.061489887,0.000032727,2268,1,6,2,3,0,3,0.000055139,0.000028295
source_mode,0.325000000,0.275000000,0.061859545,0.061798059,0.000061486,1114,0.071352843,0.071355396,-0.000002553,5664,0.061526350,0.061489887,0.000036463,2268,1,6,2,3,0,3,0.000061486,0.000031799
source_mode,0.325000000,0.300000000,0.061866043,0.061798059,0.000067984,1114,0.071353405,0.071355396,-0.000001991,5664,0.061530170,0.061489887,0.000040283,2268,1,6,2,3,0,3,0.000067984,0.000035425
source_mode,0.325000000,0.325000000,0.061872693,0.061798059,0.000074634,1114,0.071354098,0.071355396,-0.000001298,5664,0.061534074,0.061489887,0.000044187,2268,1,6,1,3,0,3,0.000074634,0.000039174
source_mode,0.325000000,0.350000000,0.061879494,0.061798059,0.000081435,1114,0.071354924,0.071355396,-0.000000472,5664,0.061538062,0.061489887,0.000048175,2268,1,6,1,3,0,3,0.000081435,0.000043046
source_mode,0.325000000,0.375000000,0.061886446,0.061798059,0.000088387,1114,0.071355882,0.071355396,0.000000486,5664,0.061542134,0.061489887,0.000052247,2268,1,6,1,3,0,3,0.000088387,0.000047040
source_mode,0.325000000,0.400000000,0.061893549,0.061798059,0.000095490,1114,0.071356973,0.071355396,0.000001577,5664,0.061546290,0.061489887,0.000056403,2268,1,6,1,3,0,3,0.000095490,0.000051156
source_mode,0.325000000,0.425000000,0.061900803,0.061798059,0.000102744,1114,0.071358195,0.071355396,0.000002799,5664,0.061550530,0.061489887,0.000060643,2268,1,6,1,3,0,3,0.000102744,0.000055395
source_mode,0.325000000,0.450000000,0.061908208,0.061798059,0.000110149,1114,0.071359550,0.071355396,0.000004154,5664,0.061554854,0.061489887,0.000064967,2268,1,6,1,3,0,3,0.000110149,0.000059757
source_mode,0.325000000,0.475000000,0.061915764,0.061798059,0.000117705,1114,0.071361037,0.071355396,0.000005641,5664,0.061559263,0.061489887,0.000069375,2268,1,6,1,3,0,3,0.000117705,0.000064241
source_mode,0.325000000,0.500000000,0.061923471,0.061798059,0.000125412,1114,0.071362656,0.071355396,0.000007260,5664,0.061563755,0.061489887,0.000073868,2268,1,6,1,3,0,3,0.000125412,0.000068847
source_mode,0.325000000,0.525000000,0.061931329,0.061798059,0.000133270,1114,0.071364408,0.071355396,0.000009012,5664,0.061568331,0.061489887,0.000078444,2268,1,6,1,3,0,3,0.000133270,0.000073575
source_mode,0.325000000,0.550000000,0.061939338,0.061798059,0.000141278,1114,0.071366291,0.071355396,0.000010895,5664,0.061572991,0.061489887,0.000083104,2268,1,6,0,3,0,3,0.000141278,0.000078426
source_mode,0.325000000,0.575000000,0.061947497,0.061798059,0.000149438,1114,0.071368307,0.071355396,0.000012911,5664,0.061577735,0.061489887,0.000087848,2268,1,6,0,3,0,3,0.000149438,0.000083399
source_mode,0.325000000,0.600000000,0.061955807,0.061798059,0.000157748,1114,0.071370455,0.071355396,0.000015059,5664,0.061582563,0.061489887,0.000092676,2268,1,6,0,3,0,3,0.000157748,0.000088494
source_mode,0.325000000,0.625000000,0.061964267,0.061798059,0.000166208,1114,0.071372735,0.071355396,0.000017339,5664,0.061587475,0.061489887,0.000097588,2268,1,6,0,3,0,3,0.000166208,0.000093712
source_mode,0.325000000,0.650000000,0.061972879,0.061798059,0.000174819,1114,0.071375147,0.071355396,0.000019751,5664,0.061592470,0.061489887,0.000102583,2268,1,6,0,3,0,3,0.000174819,0.000099051
source_mode,0.325000000,0.675000000,0.061981640,0.061798059,0.000183581,1114,0.071377692,0.071355396,0.000022296,5664,0.061597550,0.061489887,0.000107663,2268,1,6,0,3,0,3,0.000183581,0.000104513
source_mode,0.325000000,0.700000000,0.061990552,0.061798059,0.000192493,1114,0.071380368,0.071355396,0.000024972,5664,0.061602713,0.061489887,0.000112826,2268,1,6,0,3,0,3,0.000192493,0.000110097
source_mode,0.325000000,0.725000000,0.061999615,0.061798059,0.000201555,1114,0.071383176,0.071355396,0.000027780,5664,0.061607961,0.061489887,0.000118073,2268,1,6,0,3,0,3,0.000201555,0.000115803
source_mode,0.325000000,0.750000000,0.062008827,0.061798059,0.000210768,1114,0.071386117,0.071355396,0.000030721,5664,0.061613291,0.061489887,0.000123404,2268,1,6,0,3,0,3,0.000210768,0.000121631
source_mode,0.325000000,0.775000000,0.062018190,0.061798059,0.000220131,1114,0.071389190,0.071355396,0.000033794,5664,0.061618706,0.061489887,0.000128819,2268,1,6,0,3,0,3,0.000220131,0.000127581
source_mode,0.325000000,0.800000000,0.062027703,0.061798059,0.000229644,1114,0.071392394,0.071355396,0.000036998,5664,0.061624205,0.061489887,0.000134318,2268,1,6,0,3,0,3,0.000229644,0.000133653
source_mode,0.325000000,0.825000000,0.062037366,0.061798059,0.000239307,1114,0.071395731,0.071355396,0.000040335,5664,0.061629787,0.061489887,0.000139900,2268,1,6,0,3,0,3,0.000239307,0.000139847
source_mode,0.325000000,0.850000000,0.062047179,0.061798059,0.000249120,1114,0.071399200,0.071355396,0.000043804,5664,0.061635453,0.061489887,0.000145566,2268,1,6,0,3,0,3,0.000249120,0.000146163
source_mode,0.325000000,0.875000000,0.062057142,0.061798059,0.000259083,1114,0.071402800,0.071355396,0.000047404,5664,0.061641202,0.061489887,0.000151315,2268,1,6,0,3,0,3,0.000259083,0.000152601
source_mode,0.325000000,0.900000000,0.062067255,0.061798059,0.000269196,1114,0.071406533,0.071355396,0.000051137,5664,0.061647035,0.061489887,0.000157148,2268,1,6,0,3,0,3,0.000269196,0.000159161
